EVENT_UNIQUE_ID,HOOD_158,NEIGHBOURHOOD_158,X,Y,PRIMARY_OFFENCE,REPORT_YEAR,REPORT_MONTH
GO-20229023849,59,Danforth East York,-79.339010919,43.68453071,THEFT UNDER,2022,June
GO-20229023878,70,South Riverdale,-79.3512108259999,43.6633851990001,THEFT UNDER,2022,June
GO-20229024174,167,Church-Wellesley,-79.38678443,43.6702202120001,THEFT UNDER,2022,June
GO-20229024168,81,Trinity-Bellwoods,-79.4193555539999,43.645616352,THEFT UNDER,2022,June
GO-20229024171,81,Trinity-Bellwoods,-79.407093391,43.6516171760001,THEFT OF EBIKE UNDER $5000,2022,June
GO-20229024175,163,Fort York-Liberty Village,-79.41708698,43.638838794,THEFT UNDER,2022,June
GO-20229024176,169,Bay-Cloverhill,-79.3855286039999,43.6647191770001,THEFT UNDER,2022,June
GO-20229024183,97,Yonge-St.Clair,-79.3979722399999,43.687309112,THEFT UNDER,2022,June
GO-20229024108,169,Bay-Cloverhill,-79.3855286039999,43.6647191770001,THEFT UNDER,2022,June
GO-20229024202,161,Humber Bay Shores,-79.492537737,43.6233551550001,THEFT UNDER,2022,June
GO-20221222008,164,Wellington Place,-79.4011726809999,43.643806462,THEFT UNDER - BICYCLE,2022,June
GO-20229024200,68,North Riverdale,-79.354480677,43.673705113,THEFT UNDER,2022,June
GO-20221223417,25,Glenfield-Jane Heights,-79.511387056,43.75012851,THEFT OF EBIKE UNDER $5000,2022,June
GO-20229024026,167,Church-Wellesley,-79.38163465,43.66736681,THEFT UNDER - BICYCLE,2022,June
GO-20229024054,105,Lawrence Park North,-79.404000514,43.7319686660001,THEFT UNDER - BICYCLE,2022,June
GO-20229024062,83,Dufferin Grove,-79.4452149369999,43.657827938,THEFT UNDER,2022,June
GO-20221227552,166,St Lawrence-East Bayfront-The Islands,-79.379131338,43.6459808610001,THEFT UNDER - BICYCLE,2022,June
GO-20229024063,170,Yonge-Bay Corridor,-79.381178393,43.6532745220001,THEFT UNDER - BICYCLE,2022,June
GO-20221223578,166,St Lawrence-East Bayfront-The Islands,-79.379133274,43.6403537050001,THEFT UNDER,2022,June
GO-20229024133,170,Yonge-Bay Corridor,-79.3799703459999,43.654056612,THEFT UNDER - BICYCLE,2022,June
GO-20221228648,168,Downtown Yonge East,-79.3795725639999,43.656285138,FTC WITH CONDITIONS,2022,June
GO-20229024150,33,Clanton Park,-79.447812816,43.735583465,THEFT UNDER - BICYCLE,2022,June
GO-20229024151,163,Fort York-Liberty Village,-79.405409339,43.6361628930001,THEFT UNDER,2022,June
GO-20229024169,170,Yonge-Bay Corridor,-79.3817728929999,43.6510649420001,THEFT UNDER - BICYCLE,2022,June
GO-20229024346,166,St Lawrence-East Bayfront-The Islands,-79.355135252,43.6539454750001,THEFT UNDER,2022,June
GO-20221231809,142,Woburn North,-79.228391986,43.7606248770001,THEFT UNDER,2022,June
GO-20229024212,169,Bay-Cloverhill,-79.385724959,43.662602527,THEFT UNDER - BICYCLE,2022,June
GO-20221233556,165,Harbourfront-CityPlace,-79.3980010459999,43.6393978950001,THEFT OF EBIKE UNDER $5000,2022,June
GO-20229024216,156,Bendale-Glen Andrew,-79.254639098,43.772519544,THEFT UNDER,2022,June
GO-20221232255,169,Bay-Cloverhill,-79.385724959,43.662602527,THEFT UNDER,2022,June
GO-20229024259,166,St Lawrence-East Bayfront-The Islands,-79.379133274,43.6403537050001,THEFT UNDER - BICYCLE,2022,June
GO-20229024262,71,Cabbagetown-South St.James Town,-79.368854195,43.6682965890001,THEFT UNDER,2022,June
GO-20229024294,169,Bay-Cloverhill,-79.3941377689999,43.668714089,THEFT UNDER,2022,June
GO-20221234934,22,Humbermede,-79.552312743,43.7499385770001,THEFT UNDER,2022,June
GO-20221234297,167,Church-Wellesley,-79.379902092,43.6699677940001,THEFT OF EBIKE UNDER $5000,2022,June
GO-20221242310,164,Wellington Place,-79.400093435,43.6444477910001,THEFT UNDER,2022,June
GO-20221237391,165,Harbourfront-CityPlace,-79.3854386529999,43.639708317,THEFT OF EBIKE OVER $5000,2022,June
GO-20229024390,171,Junction-Wallace Emerson,-79.4485505379999,43.6624339620001,THEFT UNDER,2022,June
GO-20229024392,153,Avondale,-79.408887606,43.758479197,THEFT UNDER - BICYCLE,2022,June
GO-20229024442,120,Clairlea-Birchmount,-79.3020967849999,43.7233748360001,THEFT OF EBIKE UNDER $5000,2022,June
GO-20229024420,168,Downtown Yonge East,-79.379371192,43.661869537,THEFT UNDER - BICYCLE,2022,June
GO-20229024448,161,Humber Bay Shores,-79.492537737,43.6233551550001,THEFT UNDER,2022,June
GO-20229024464,37,Willowdale West,-79.4131067869999,43.7701328730001,THEFT UNDER - BICYCLE,2022,June
GO-20229024443,168,Downtown Yonge East,-79.378176287,43.6574902090001,THEFT UNDER - BICYCLE,2022,June
GO-20229024461,121,Oakridge,-79.288355112,43.6912262660001,THEFT UNDER,2022,June
GO-20229024474,170,Yonge-Bay Corridor,-79.379826225,43.649605438,THEFT UNDER - BICYCLE,2022,June
GO-20221242857,83,Dufferin Grove,-79.436601133,43.6557476510001,THEFT OF EBIKE UNDER $5000,2022,June
GO-20221250402,145,Malvern West,-79.220921151,43.805573183,THEFT UNDER - BICYCLE,2022,July
GO-20229024520,116,Steeles,-79.336313336,43.8040795540001,THEFT UNDER,2022,July
GO-20221246024,169,Bay-Cloverhill,-79.384154027,43.6638977700001,THEFT UNDER - BICYCLE,2022,July
GO-20229024539,168,Downtown Yonge East,-79.380831674,43.659354245,THEFT UNDER,2022,July
GO-20229024540,98,Rosedale-Moore Park,-79.387862833,43.672867668,THEFT UNDER,2022,July
GO-20229024559,161,Humber Bay Shores,-79.488843147,43.6241809590001,THEFT UNDER,2022,July
GO-20221247808,81,Trinity-Bellwoods,-79.417903012,43.655239538,THEFT OF EBIKE UNDER $5000,2022,July
GO-20229024572,170,Yonge-Bay Corridor,-79.380922767,43.6563225840001,THEFT UNDER,2022,July
GO-20221252353,167,Church-Wellesley,-79.3858043119999,43.6691916080001,THEFT OF EBIKE UNDER $5000,2022,July
GO-20221254441,126,Dorset Park,-79.282430404,43.7644482800001,MISCHIEF UNDER,2022,July
GO-20229024579,166,St Lawrence-East Bayfront-The Islands,-79.355135252,43.6539454750001,THEFT UNDER - BICYCLE,2022,July
GO-20229024582,148,East L'Amoreaux,-79.3130625009999,43.798913799,THEFT UNDER,2022,July
GO-20229024585,167,Church-Wellesley,-79.38205247,43.66834242,THEFT UNDER - BICYCLE,2022,July
GO-20221255528,68,North Riverdale,-79.356224588,43.673367994,THEFT UNDER - BICYCLE,2022,July
GO-20229024611,106,Humewood-Cedarvale,-79.4286550899999,43.699863297,THEFT UNDER,2022,July
GO-20229024648,168,Downtown Yonge East,-79.379371192,43.661869537,THEFT UNDER - BICYCLE,2022,July
GO-20229024653,71,Cabbagetown-South St.James Town,-79.362513817,43.6656859600001,PROPERTY - LOST,2022,July
GO-20229024662,168,Downtown Yonge East,-79.375720837,43.6516945060001,THEFT UNDER - BICYCLE,2022,July
GO-20221262244,171,Junction-Wallace Emerson,-79.4418726439999,43.658915478,THEFT OF EBIKE UNDER $5000,2022,July
GO-20229024684,164,Wellington Place,-79.399382891,43.6473335210001,THEFT UNDER,2022,July
GO-20229024713,99,Mount Pleasant East,-79.3870902419999,43.7147975760001,THEFT FROM MOTOR VEHICLE UNDER,2022,July
GO-20229024740,170,Yonge-Bay Corridor,-79.38212731,43.6496085360001,THEFT UNDER - BICYCLE,2022,July
GO-20229024737,167,Church-Wellesley,-79.383945438,43.6650598580001,THEFT UNDER - BICYCLE,2022,July
GO-20221268313,168,Downtown Yonge East,-79.375720837,43.6516945060001,THEFT UNDER - BICYCLE,2022,July
GO-20229024803,88,High Park North,-79.465244883,43.6575381230001,THEFT UNDER,2022,July
GO-20221269837,72,Regent Park,-79.366190879,43.6598750750001,THEFT OF EBIKE UNDER $5000,2022,July
GO-20229024827,166,St Lawrence-East Bayfront-The Islands,-79.3775893869999,43.6430062640001,THEFT UNDER - BICYCLE,2022,July
GO-20221271570,62,East End-Danforth,-79.286239333,43.6809913120001,THEFT UNDER - BICYCLE,2022,July
GO-20229024800,167,Church-Wellesley,-79.38642132,43.6693621320001,THEFT UNDER - BICYCLE,2022,July
GO-20221271521,143,West Rouge,-79.1301125529999,43.781028866,THEFT UNDER - BICYCLE,2022,July
GO-20221272511,123,Cliffcrest,-79.23978849,43.718723008,THEFT UNDER - BICYCLE,2022,July
GO-20229024875,164,Wellington Place,-79.397471837,43.6458837440001,THEFT UNDER,2022,July
GO-20229024939,171,Junction-Wallace Emerson,-79.4437465089999,43.6595010180001,THEFT UNDER,2022,July
GO-20229024957,170,Yonge-Bay Corridor,-79.380755468,43.6521200970001,THEFT UNDER - BICYCLE,2022,July
GO-20229025070,167,Church-Wellesley,-79.381565635,43.666046844,THEFT UNDER - BICYCLE,2022,July
GO-20229024967,169,Bay-Cloverhill,-79.3880147679999,43.6699682350001,THEFT UNDER,2022,July
GO-20221274845,170,Yonge-Bay Corridor,-79.3837625529999,43.6557097780001,THEFT UNDER - BICYCLE,2022,July
GO-20229024986,52,Bayview Village,-79.376645098,43.7691932270001,THEFT UNDER - BICYCLE,2022,July
GO-20229024989,168,Downtown Yonge East,-79.379371192,43.661869537,THEFT UNDER - BICYCLE,2022,July
GO-20229024999,83,Dufferin Grove,-79.431194047,43.653164561,THEFT UNDER,2022,July
GO-20229025027,170,Yonge-Bay Corridor,-79.3851920829999,43.6592197000001,THEFT UNDER - BICYCLE,2022,July
GO-20229025042,85,South Parkdale,-79.428125506,43.6359750600001,THEFT UNDER,2022,July
GO-20221278645,90,Junction Area,-79.480254072,43.660439393,THEFT OF EBIKE UNDER $5000,2022,July
GO-20221275991,52,Bayview Village,-79.375660248,43.769396154,THEFT UNDER - BICYCLE,2022,July
GO-20221275439,85,South Parkdale,-79.436033772,43.637170187,THEFT OF MOTOR VEHICLE,2022,July
GO-20221274405,71,Cabbagetown-South St.James Town,-79.366847583,43.665141126,PROPERTY - FOUND,2022,July
GO-20221277036,33,Clanton Park,-79.4378666809999,43.7365644830001,THEFT UNDER - BICYCLE,2022,July
GO-20229025105,50,Newtonbrook East,-79.414526429,43.7810772830001,THEFT UNDER - BICYCLE,2022,July
GO-20229025169,80,Palmerston-Little Italy,-79.418095846,43.6629913370001,THEFT UNDER,2022,July
GO-20229025076,95,Annex,-79.396083464,43.670784563,THEFT UNDER,2022,July
GO-20229025082,167,Church-Wellesley,-79.385852396,43.6679896530001,THEFT UNDER,2022,July
GO-20221282273,79,University,-79.399460442,43.6584959670001,THEFT OF EBIKE UNDER $5000,2022,July
GO-20229025236,105,Lawrence Park North,-79.414012451,43.727729986,THEFT UNDER,2022,July
GO-20221283069,171,Junction-Wallace Emerson,-79.449941505,43.661171537,THEFT OF EBIKE OVER $5000,2022,July
GO-20221284339,160,Mimico-Queensway,-79.488843147,43.6241809590001,THEFT UNDER - BICYCLE,2022,July
GO-20221282542,81,Trinity-Bellwoods,-79.4126618449999,43.6526189470001,THEFT OF EBIKE UNDER $5000,2022,July
GO-20229025154,166,St Lawrence-East Bayfront-The Islands,-79.376277767,43.643793246,THEFT UNDER - BICYCLE,2022,July
GO-20229025177,118,Tam O'Shanter-Sullivan,-79.2915225369999,43.781038659,THEFT UNDER,2022,July
GO-20221284819,96,Casa Loma,-79.418297778,43.6831613350001,THEFT UNDER - BICYCLE,2022,July
GO-20229025207,78,Kensington-Chinatown,-79.403271452,43.65597081,THEFT UNDER,2022,July
GO-20229025208,115,Mount Dennis,-79.493489484,43.687356542,THEFT UNDER,2022,July
GO-20229025231,78,Kensington-Chinatown,-79.399733275,43.6549641450001,THEFT UNDER,2022,July
GO-20229025211,88,High Park North,-79.465244883,43.6575381230001,THEFT UNDER,2022,July
GO-20229025213,88,High Park North,-79.475215557,43.6611115310001,THEFT UNDER,2022,July
GO-20229025226,164,Wellington Place,-79.3850178559999,43.6447694080001,THEFT UNDER,2022,July
GO-20229025224,94,Wychwood,-79.4250248019999,43.6813348380001,THEFT UNDER,2022,July
GO-20229025222,95,Annex,-79.4015353039999,43.6671556850001,THEFT UNDER,2022,July
GO-20229025264,170,Yonge-Bay Corridor,-79.387578377,43.6531016960001,THEFT UNDER - BICYCLE,2022,July
GO-20229025238,78,Kensington-Chinatown,-79.3975957809999,43.6489554400001,THEFT UNDER,2022,July
GO-20229025275,164,Wellington Place,-79.3912695659999,43.6467781690001,THEFT UNDER - BICYCLE,2022,July
GO-20229025287,79,University,-79.403105728,43.6655043260001,THEFT UNDER,2022,July
GO-20221285940,62,East End-Danforth,-79.302610891,43.6884634400001,THEFT OVER,2022,July
GO-20229025378,73,Moss Park,-79.3678027879999,43.6518119840001,THEFT UNDER,2022,July
GO-20229025385,170,Yonge-Bay Corridor,-79.38212731,43.6496085360001,THEFT UNDER - BICYCLE,2022,July
GO-20229025413,168,Downtown Yonge East,-79.380922767,43.6563225840001,THEFT UNDER,2022,July
GO-20229025436,148,East L'Amoreaux,-79.29371065,43.795766229,THEFT UNDER,2022,July
GO-20229025341,98,Rosedale-Moore Park,-79.377164931,43.678628712,THEFT UNDER,2022,July
GO-20221291975,27,York University Heights,-79.4917268579999,43.7530146400001,THEFT UNDER - BICYCLE,2022,July
GO-20229025439,169,Bay-Cloverhill,-79.385724959,43.662602527,THEFT UNDER - BICYCLE,2022,July
GO-20229025445,78,Kensington-Chinatown,-79.400142612,43.6479697020001,THEFT UNDER,2022,July
GO-20229025331,106,Humewood-Cedarvale,-79.4238928839999,43.683945142,THEFT UNDER,2022,July
GO-20229025435,165,Harbourfront-CityPlace,-79.380196144,43.639957601,THEFT UNDER - BICYCLE,2022,July
GO-20229025344,163,Fort York-Liberty Village,-79.405214593,43.6374672950001,THEFT UNDER,2022,July
GO-20229025361,85,South Parkdale,-79.435410066,43.6408359220001,THEFT UNDER,2022,July
GO-20221299819,164,Wellington Place,-79.402373185,43.644653399,THEFT UNDER - BICYCLE,2022,July
GO-20229025476,86,Roncesvalles,-79.448581465,43.653289837,THEFT UNDER,2022,July
GO-20229025548,170,Yonge-Bay Corridor,-79.382114209,43.6590897740001,THEFT UNDER - BICYCLE,2022,July
GO-20229025584,70,South Riverdale,-79.352238845,43.6645687070001,THEFT UNDER,2022,July
GO-20221294662,72,Regent Park,-79.366012526,43.659434844,THEFT OF EBIKE UNDER $5000,2022,July
GO-20229025464,70,South Riverdale,-79.330902851,43.6664305190001,THEFT UNDER,2022,July
GO-20221306922,74,North St.James Town,-79.376850658,43.672352376,B&E,2022,July
GO-20221310085,168,Downtown Yonge East,-79.382090373,43.66056373,PROPERTY - FOUND,2022,July
GO-20229025637,164,Wellington Place,-79.3895683919999,43.648996799,THEFT UNDER - BICYCLE,2022,July
GO-20229025643,169,Bay-Cloverhill,-79.384755012,43.6637728000001,THEFT UNDER - BICYCLE,2022,July
GO-20229025638,6,Kingsview Village-The Westway,-79.548752811,43.6966149360001,THEFT UNDER,2022,July
GO-20229025646,65,Greenwood-Coxwell,-79.3246360809999,43.6759638600001,THEFT UNDER,2022,July
GO-20229025648,84,Little Portugal,-79.4296799689999,43.6491952590001,THEFT UNDER,2022,July
GO-20229025690,170,Yonge-Bay Corridor,-79.3858513059999,43.660809477,THEFT UNDER,2022,July
GO-20229025723,168,Downtown Yonge East,-79.380922767,43.6563225840001,THEFT UNDER - BICYCLE,2022,July
GO-20229025718,107,Oakwood Village,-79.4410416919999,43.679049938,THEFT UNDER,2022,July
GO-20229025729,165,Harbourfront-CityPlace,-79.38272134,43.639499205,THEFT UNDER - BICYCLE,2022,July
GO-20229025764,168,Downtown Yonge East,-79.375473031,43.6524599740001,THEFT UNDER,2022,July
GO-20221308493,164,Wellington Place,-79.387512691,43.6506667260001,THEFT UNDER - BICYCLE,2022,July
GO-20221306788,59,Danforth East York,-79.3455210069999,43.684233675,B&E,2022,July
GO-20221307105,121,Oakridge,-79.273647341,43.694359164,B&E,2022,July
GO-20221308388,168,Downtown Yonge East,-79.3763666949999,43.6585076160001,PROPERTY - FOUND,2022,July
GO-20221306936,163,Fort York-Liberty Village,-79.402085985,43.636028342,B&E,2022,July
GO-20229025675,170,Yonge-Bay Corridor,-79.3837625529999,43.6557097780001,THEFT UNDER,2022,July
GO-20221308418,18,New Toronto,-79.5213148669999,43.5972003460001,THEFT UNDER - BICYCLE,2022,July
GO-20229025865,166,St Lawrence-East Bayfront-The Islands,-79.381108948,43.6420534650001,THEFT UNDER - BICYCLE,2022,July
GO-20229025766,98,Rosedale-Moore Park,-79.3858195829999,43.6715704970001,THEFT UNDER,2022,July
GO-20229025775,162,West Queen West,-79.4144407589999,43.6433313970001,THEFT UNDER,2022,July
GO-20229025790,170,Yonge-Bay Corridor,-79.3788179219999,43.648955088,THEFT UNDER - BICYCLE,2022,July
GO-20221318149,120,Clairlea-Birchmount,-79.280721714,43.7293583590001,PROPERTY - FOUND,2022,July
GO-20229025871,168,Downtown Yonge East,-79.380831674,43.659354245,THEFT UNDER,2022,July
GO-20221314306,66,Danforth,-79.330665788,43.683653248,B&E,2022,July
GO-20229025825,170,Yonge-Bay Corridor,-79.3837625529999,43.6557097780001,THEFT OF EBIKE UNDER $5000,2022,July
GO-20229025857,167,Church-Wellesley,-79.383785213,43.6630150930001,THEFT UNDER - BICYCLE,2022,July
GO-20229025858,166,St Lawrence-East Bayfront-The Islands,-79.377682898,43.642644347,THEFT UNDER - BICYCLE,2022,July
GO-20221314224,97,Yonge-St.Clair,-79.3995811679999,43.695113543,THEFT UNDER - BICYCLE,2022,July
GO-20229025938,142,Woburn North,-79.2417930139999,43.771790507,THEFT UNDER,2022,July
GO-20229025879,174,South Eglinton-Davisville,-79.397822028,43.704142115,THEFT UNDER,2022,July
GO-20229025878,164,Wellington Place,-79.4022062829999,43.6467606850001,THEFT UNDER,2022,July
GO-20229025982,98,Rosedale-Moore Park,-79.382847348,43.6721695700001,THEFT UNDER,2022,July
GO-20229025904,170,Yonge-Bay Corridor,-79.382398439,43.650271452,THEFT UNDER - BICYCLE,2022,July
GO-20229026034,170,Yonge-Bay Corridor,-79.3799703459999,43.654056612,THEFT UNDER - BICYCLE,2022,July
GO-20229025926,170,Yonge-Bay Corridor,-79.380922767,43.6563225840001,THEFT UNDER - BICYCLE,2022,July
GO-20221321265,168,Downtown Yonge East,-79.3803110979999,43.656453807,THEFT UNDER - BICYCLE,2022,July
GO-20221323840,2,Mount Olive-Silverstone-Jamestown,-79.5923067479999,43.7423702610001,THEFT UNDER - DISTRACTION,2022,July
GO-20221322485,85,South Parkdale,-79.428002611,43.6405935240001,THEFT UNDER,2022,July
GO-20221323330,98,Rosedale-Moore Park,-79.388983496,43.6755826560001,PROPERTY - FOUND,2022,July
GO-20229026024,169,Bay-Cloverhill,-79.385724959,43.662602527,THEFT OF EBIKE UNDER $5000,2022,July
GO-20229026029,170,Yonge-Bay Corridor,-79.383830468,43.6485558680001,THEFT UNDER - BICYCLE,2022,July
GO-20229026045,100,Yonge-Eglinton,-79.401037155,43.7086454180001,THEFT UNDER,2022,July
GO-20229026040,166,St Lawrence-East Bayfront-The Islands,-79.382467428,43.6452860580001,THEFT UNDER - BICYCLE,2022,July
GO-20229025896,50,Newtonbrook East,-79.409936764,43.7875631040001,THEFT UNDER - BICYCLE,2022,July
GO-20221320053,63,The Beaches,-79.286021471,43.678005425,THEFT OF MOTOR VEHICLE,2022,July
GO-20221324419,126,Dorset Park,-79.2849095399999,43.76759608,THEFT UNDER - BICYCLE,2022,July
GO-20229025949,164,Wellington Place,-79.395278388,43.648442683,THEFT UNDER - BICYCLE,2022,July
GO-20229026048,164,Wellington Place,-79.392152344,43.649674953,THEFT UNDER - BICYCLE,2022,July
GO-20229026054,139,Scarborough Village,-79.22055842,43.7428288200001,THEFT UNDER,2022,July
GO-20229026082,165,Harbourfront-CityPlace,-79.385392143,43.6388315090001,THEFT UNDER - BICYCLE,2022,July
GO-20229026076,68,North Riverdale,-79.358868969,43.676196179,THEFT UNDER,2022,July
GO-20229026142,168,Downtown Yonge East,-79.3758716,43.6549486980001,THEFT UNDER - BICYCLE,2022,July
GO-20229026092,170,Yonge-Bay Corridor,-79.384647339,43.650434687,THEFT UNDER - BICYCLE,2022,July
GO-20229026146,95,Annex,-79.397377143,43.6680270460001,THEFT UNDER - BICYCLE,2022,July
GO-20229026185,141,Golfdale-Cedarbrae-Woburn,-79.214278198,43.7573144200001,THEFT UNDER,2022,July
GO-20229026195,165,Harbourfront-CityPlace,-79.395740944,43.63776656,THEFT UNDER,2022,July
GO-20229026190,166,St Lawrence-East Bayfront-The Islands,-79.3618723129999,43.6495633440001,THEFT UNDER - BICYCLE,2022,July
GO-20229026208,163,Fort York-Liberty Village,-79.400014298,43.6373354310001,THEFT UNDER,2022,July
GO-20229026211,68,North Riverdale,-79.346113282,43.678695616,THEFT UNDER,2022,July
GO-20221327482,163,Fort York-Liberty Village,-79.414041174,43.6389002020001,THEFT FROM MOTOR VEHICLE OVER,2022,July
GO-20221326936,73,Moss Park,-79.372326847,43.6612005480001,B&E,2022,July
GO-20221328032,79,University,-79.401277103,43.663232973,THEFT UNDER - BICYCLE,2022,July
GO-20221328380,79,University,-79.398441046,43.6641032680001,THEFT UNDER - BICYCLE,2022,July
GO-20221322361,165,Harbourfront-CityPlace,-79.382788181,43.642629992,THEFT UNDER - BICYCLE,2022,July
GO-20221328108,56,Leaside-Bennington,-79.3669930089999,43.709223718,B&E,2022,July
GO-20229026242,70,South Riverdale,-79.339092485,43.668458275,THEFT UNDER,2022,July
GO-20221337780,57,Broadview North,-79.3514274459999,43.683554708,B&E,2022,July
GO-20221334707,85,South Parkdale,-79.422257609,43.6363550740001,PROPERTY - FOUND,2022,July
GO-20229026250,168,Downtown Yonge East,-79.380671249,43.6557678830001,THEFT UNDER,2022,July
GO-20229026275,71,Cabbagetown-South St.James Town,-79.373774283,43.6672891530001,THEFT UNDER - BICYCLE,2022,July
GO-20221335384,166,St Lawrence-East Bayfront-The Islands,-79.357065873,43.6534985120001,THEFT OF EBIKE OVER $5000,2022,July
GO-20229026298,166,St Lawrence-East Bayfront-The Islands,-79.3775893869999,43.6430062640001,THEFT UNDER,2022,July
GO-20229026327,166,St Lawrence-East Bayfront-The Islands,-79.3775893869999,43.6430062640001,THEFT UNDER,2022,July
GO-20229026359,167,Church-Wellesley,-79.383785213,43.6630150930001,THEFT UNDER,2022,July
GO-20229026377,155,Downsview,-79.462767819,43.7503711030001,THEFT UNDER - BICYCLE,2022,July
GO-20221338954,81,Trinity-Bellwoods,-79.407428817,43.6524451970001,THEFT OF EBIKE UNDER $5000,2022,July
GO-20229026351,168,Downtown Yonge East,-79.380671249,43.6557678830001,THEFT UNDER - BICYCLE,2022,July
GO-20229026234,171,Junction-Wallace Emerson,-79.453526854,43.661351021,THEFT UNDER,2022,July
GO-20221335090,23,Pelmo Park-Humberlea,-79.536027072,43.7334190280001,B&E,2022,July
GO-20221324302,170,Yonge-Bay Corridor,-79.382114209,43.6590897740001,THEFT OF EBIKE UNDER $5000,2022,July
GO-20221343853,151,Yonge-Doris,-79.4113745989999,43.763256407,THEFT UNDER,2022,July
GO-20229026397,166,St Lawrence-East Bayfront-The Islands,-79.374705719,43.6419224970001,THEFT UNDER - BICYCLE,2022,July
GO-20229026402,96,Casa Loma,-79.398729523,43.6799560690001,THEFT UNDER,2022,July
GO-20221346803,81,Trinity-Bellwoods,-79.415260345,43.64546727,B&E,2022,July
GO-20229026474,174,South Eglinton-Davisville,-79.396200877,43.696120868,THEFT UNDER,2022,July
GO-20221341966,153,Avondale,-79.4045957289999,43.7572835510001,THEFT OF EBIKE UNDER $5000,2022,July
GO-20229026491,72,Regent Park,-79.359301554,43.6609280260001,THEFT UNDER - BICYCLE,2022,July
GO-20229026387,97,Yonge-St.Clair,-79.3971744199999,43.6807985020001,THEFT UNDER,2022,July
GO-20229026531,167,Church-Wellesley,-79.377210868,43.6635929650001,THEFT UNDER,2022,July
GO-20221347553,33,Clanton Park,-79.452859641,43.733376852,THEFT OF EBIKE UNDER $5000,2022,July
GO-20221343038,169,Bay-Cloverhill,-79.389801521,43.666019598,THEFT UNDER - BICYCLE,2022,July
GO-20229026550,37,Willowdale West,-79.414511927,43.7689139130001,THEFT UNDER,2022,July
GO-20229026396,95,Annex,-79.4053014689999,43.6703025310001,THEFT UNDER,2022,July
GO-20229026386,164,Wellington Place,-79.3907926369999,43.649125182,THEFT UNDER,2022,July
GO-20229026571,165,Harbourfront-CityPlace,-79.3840049199999,43.6423846480001,THEFT UNDER - BICYCLE,2022,July
GO-20221351005,166,St Lawrence-East Bayfront-The Islands,-79.367812472,43.6443384630001,B&E,2022,July
GO-20229026573,169,Bay-Cloverhill,-79.385917675,43.665859497,THEFT UNDER,2022,July
GO-20221349119,80,Palmerston-Little Italy,-79.426854702,43.6617303850001,THEFT OF EBIKE UNDER $5000,2022,July
GO-20221351039,78,Kensington-Chinatown,-79.392286977,43.656260982,THEFT OF EBIKE UNDER $5000,2022,July
GO-20229026591,155,Downsview,-79.4826418599999,43.7290546560001,THEFT UNDER - BICYCLE,2022,July
GO-20229026634,166,St Lawrence-East Bayfront-The Islands,-79.358009404,43.6506322220001,THEFT UNDER - BICYCLE,2022,July
GO-20229026669,140,Guildwood,-79.1993164149999,43.7540898930001,THEFT UNDER,2022,July
GO-20229026679,160,Mimico-Queensway,-79.4983638049999,43.6161676610001,THEFT UNDER,2022,July
GO-20221348981,43,Victoria Village,-79.3138190769999,43.7273953770001,THEFT UNDER,2022,July
GO-20229026698,83,Dufferin Grove,-79.436207602,43.6528365440001,THEFT UNDER,2022,July
GO-20229026709,169,Bay-Cloverhill,-79.385917675,43.665859497,THEFT UNDER - BICYCLE,2022,July
GO-20221352049,79,University,-79.400079658,43.666907802,THEFT UNDER - BICYCLE,2022,July
GO-20221350449,168,Downtown Yonge East,-79.3803110979999,43.656453807,THEFT OF EBIKE UNDER $5000,2022,July
GO-20229026570,160,Mimico-Queensway,-79.495452894,43.612513166,THEFT UNDER,2022,July
GO-20221358646,91,Weston-Pelham Park,-79.460011376,43.680336288,B&E,2022,July
GO-20229026728,170,Yonge-Bay Corridor,-79.380922767,43.6563225840001,THEFT UNDER - BICYCLE,2022,July
GO-20229026729,168,Downtown Yonge East,-79.382016574,43.660286259,THEFT UNDER - BICYCLE,2022,July
GO-20229026748,98,Rosedale-Moore Park,-79.388539486,43.677166857,THEFT UNDER,2022,July
GO-20229026804,168,Downtown Yonge East,-79.375720837,43.6516945060001,THEFT UNDER - BICYCLE,2022,July
GO-20229026816,164,Wellington Place,-79.392145641,43.6455916460001,THEFT UNDER - BICYCLE,2022,July
GO-20229026829,151,Yonge-Doris,-79.4133254879999,43.773069681,THEFT UNDER - BICYCLE,2022,July
GO-20229026857,1,West Humber-Clairville,-79.6169256809999,43.723745868,THEFT UNDER,2022,July
GO-20229026875,19,Long Branch,-79.534012605,43.5943549410001,THEFT UNDER,2022,July
GO-20221356789,168,Downtown Yonge East,-79.3781399699999,43.6510410810001,THEFT OF EBIKE UNDER $5000,2022,July
GO-20221359682,166,St Lawrence-East Bayfront-The Islands,-79.375759875,43.647454543,THEFT OF EBIKE UNDER $5000,2022,July
GO-20221355464,1,West Humber-Clairville,-79.593535961,43.7337657850001,THEFT UNDER - BICYCLE,2022,July
GO-20229026886,95,Annex,-79.406270465,43.666158781,THEFT UNDER,2022,July
GO-20229026896,160,Mimico-Queensway,-79.495452894,43.612513166,THEFT UNDER,2022,July
GO-20229026894,83,Dufferin Grove,-79.436601133,43.6557476510001,THEFT UNDER,2022,July
GO-20229026889,166,St Lawrence-East Bayfront-The Islands,-79.376837673,43.641146339,THEFT UNDER - BICYCLE,2022,July
