X,Y,OBJECTID,EVENT_UNIQUE_ID,REPORT_DATE,OCC_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,REPORT_DOY,REPORT_DOW,REPORT_HOUR,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOY,OCC_DOW,OCC_HOUR,DIVISION,LOCATION_TYPE,PREMISES_TYPE,UCR_CODE,UCR_EXT,OFFENCE,MCI_CATEGORY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-79.5115150029999,43.6825717070001,1259,GO-2015651984,2015/04/20 04:00:00+00,2015/04/17 04:00:00+00,2015,April,20,110,Monday    ,9,2015,April,17,107,Friday    ,3,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,9,Edenbridge-Humber Valley,9,Edenbridge-Humber Valley (9),-79.5115150032234,43.6825717071697
-79.283246607,43.7717268000001,1260,GO-2015660373,2015/04/21 04:00:00+00,2015/03/15 04:00:00+00,2015,April,21,111,Tuesday   ,15,2015,March,15,74,Sunday    ,0,D41,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,126,Dorset Park,126,Dorset Park (126),-79.283246606962,43.7717267995564
-79.2662525819999,43.7024593250001,1261,GO-2015665176,2015/04/22 04:00:00+00,2015/04/21 04:00:00+00,2015,April,22,112,Wednesday ,11,2015,April,21,111,Tuesday   ,10,D41,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2662525824198,43.7024593252853
-79.485987632,43.6716467360001,1262,GO-2015662664,2015/04/22 04:00:00+00,2015/04/21 04:00:00+00,2015,April,22,112,Wednesday ,2,2015,April,21,111,Tuesday   ,12,D12,"Private Property Structure (Pool, Shed, Detached Garage)",Other,2130,210,Theft Over,Theft Over,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),-79.4859876318322,43.6716467364733
-79.288355112,43.6912262660001,1263,GO-2015666679,2015/04/22 04:00:00+00,2015/04/22 04:00:00+00,2015,April,22,112,Wednesday ,15,2015,April,22,112,Wednesday ,15,D55,Convenience Stores,Commercial,2133,200,Theft Over - Shoplifting,Theft Over,61,Taylor-Massey,61,Taylor-Massey (61),-79.2883551117969,43.6912262663953
-79.532247376,43.7350416040001,1264,GO-2015666327,2015/04/22 04:00:00+00,2015/04/20 04:00:00+00,2015,April,22,112,Wednesday ,14,2015,April,20,110,Monday    ,16,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,22,Humbermede,22,Humbermede (22),-79.5322473758846,43.7350416036272
-79.427946369,43.698103421,1265,GO-2015665315,2015/04/22 04:00:00+00,2015/03/14 04:00:00+00,2015,April,22,112,Wednesday ,12,2015,March,14,73,Saturday  ,9,D13,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,200,Theft From Mail / Bag / Key,Theft Over,106,Humewood-Cedarvale,106,Humewood-Cedarvale (106),-79.4279463689357,43.6981034206695
-79.533755965,43.6985880830001,1266,GO-2015664156,2015/04/22 04:00:00+00,2015/04/17 04:00:00+00,2015,April,22,112,Wednesday ,8,2015,April,17,107,Friday    ,8,D23,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),-79.5337559650586,43.698588083289
-79.4747151879999,43.7861988980001,1267,GO-2015668130,2015/04/22 04:00:00+00,2015/04/17 04:00:00+00,2015,April,22,112,Wednesday ,20,2015,April,17,107,Friday    ,17,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2130,210,Theft Over,Theft Over,27,York University Heights,27,York University Heights (27),-79.4747151880576,43.786198898495
-79.530771207,43.7479161620001,1268,GO-2015672599,2015/04/23 04:00:00+00,2015/04/23 04:00:00+00,2015,April,23,113,Thursday  ,13,2015,April,23,113,Thursday  ,8,D31,Ttc Bus Garage,Transit,2130,210,Theft Over,Theft Over,22,Humbermede,22,Humbermede (22),-79.5307712066035,43.7479161620772
-79.474447722,43.776801237,1269,GO-2015670318,2015/04/23 04:00:00+00,2015/04/20 04:00:00+00,2015,April,23,113,Thursday  ,8,2015,April,20,110,Monday    ,17,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,27,York University Heights,27,York University Heights (27),-79.4744477217759,43.7768012373777
-79.383382846,43.662048317,1270,GO-2015672542,2015/04/23 04:00:00+00,2015/04/23 04:00:00+00,2015,April,23,113,Thursday  ,14,2015,April,23,113,Thursday  ,14,D51,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2133,200,Theft Over - Shoplifting,Theft Over,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.3833828457411,43.6620483165467
-79.3510188559999,43.6600272540001,1271,GO-2015672257,2015/04/23 04:00:00+00,2015/04/19 04:00:00+00,2015,April,23,113,Thursday  ,13,2015,April,19,109,Sunday    ,18,D55,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2132,200,Theft From Motor Vehicle Over,Theft Over,70,South Riverdale,70,South Riverdale (70),-79.3510188562623,43.6600272540416
-79.4051180819999,43.734272079,1272,GO-2015673572,2015/04/23 04:00:00+00,2015/03/30 04:00:00+00,2015,April,23,113,Thursday  ,17,2015,March,30,89,Monday    ,12,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,200,Theft From Mail / Bag / Key,Theft Over,105,Lawrence Park North,105,Lawrence Park North (105),-79.40511808165,43.7342720786498
-79.388515145,43.6492174800001,1273,GO-2015674793,2015/04/23 04:00:00+00,2015/04/02 04:00:00+00,2015,April,23,113,Thursday  ,21,2015,April,2,92,Thursday  ,17,D52,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2130,210,Theft Over,Theft Over,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.3885151446035,43.6492174798773
-79.412326089,43.6837615910001,1274,GO-2015673375,2015/04/23 04:00:00+00,2014/12/30 05:00:00+00,2015,April,23,113,Thursday  ,16,2014,December,30,364,Tuesday   ,12,D13,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,96,Casa Loma,96,Casa Loma (96),-79.412326088651,43.6837615907767
-79.430522436,43.6883475600001,1275,GO-2015680972,2015/04/24 04:00:00+00,2015/04/23 04:00:00+00,2015,April,24,114,Friday    ,21,2015,April,23,113,Thursday  ,16,D13,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2132,200,Theft From Motor Vehicle Over,Theft Over,106,Humewood-Cedarvale,106,Humewood-Cedarvale (106),-79.4305224363065,43.6883475601162
-79.526414874,43.7467319620001,1276,GO-2015675894,2015/04/24 04:00:00+00,2015/04/24 04:00:00+00,2015,April,24,114,Friday    ,3,2015,April,24,114,Friday    ,3,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2130,210,Theft Over,Theft Over,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.526414873531,43.746731961742
-79.526414874,43.7467319620001,1277,GO-2015675894,2015/04/24 04:00:00+00,2015/04/24 04:00:00+00,2015,April,24,114,Friday    ,3,2015,April,24,114,Friday    ,3,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2130,210,Theft Over,Theft Over,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.526414873531,43.746731961742
-79.462767819,43.7503711030001,1278,GO-2015678876,2015/04/24 04:00:00+00,2015/04/24 04:00:00+00,2015,April,24,114,Friday    ,15,2015,April,24,114,Friday    ,13,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,155,Downsview,26,Downsview-Roding-CFB (26),-79.4627678191457,43.7503711025769
-79.372370373,43.761732167,1279,GO-2015677365,2015/04/24 04:00:00+00,2014/11/15 05:00:00+00,2015,April,24,114,Friday    ,10,2014,November,15,319,Saturday  ,9,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,40,St.Andrew-Windfields,40,St.Andrew-Windfields (40),-79.372370372994,43.7617321669261
-79.368003383,43.65362844,1280,GO-2015684918,2015/04/25 04:00:00+00,2015/04/25 04:00:00+00,2015,April,25,115,Saturday  ,14,2015,April,25,115,Saturday  ,9,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,73,Moss Park,73,Moss Park (73),-79.3680033829485,43.6536284395404
-79.3571666719999,43.650826097,1281,GO-2015691576,2015/04/26 04:00:00+00,2015/04/23 04:00:00+00,2015,April,26,116,Sunday    ,16,2015,April,23,113,Thursday  ,15,D51,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),-79.3571666720035,43.6508260965194
-79.4279581979999,43.7014117460001,1282,GO-2015696151,2015/04/27 04:00:00+00,2015/04/26 04:00:00+00,2015,April,27,117,Monday    ,12,2015,April,26,116,Sunday    ,12,D13,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,102,Forest Hill North,102,Forest Hill North (102),-79.4279581981375,43.7014117456908
-79.3799703459999,43.654056612,1283,GO-2015704791,2015/04/28 04:00:00+00,2015/04/28 04:00:00+00,2015,April,28,118,Tuesday   ,19,2015,April,28,118,Tuesday   ,16,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2133,200,Theft Over - Shoplifting,Theft Over,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.3799703459631,43.6540566122559
-79.545639848,43.58974577,1284,GO-2015641649,2015/04/28 04:00:00+00,2015/04/17 04:00:00+00,2015,April,28,118,Tuesday   ,8,2015,April,17,107,Friday    ,12,D22,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,19,Long Branch,19,Long Branch (19),-79.5456398484615,43.5897457704155
-79.587672272,43.6660946860001,1285,GO-2015709825,2015/04/29 04:00:00+00,2015/04/25 04:00:00+00,2015,April,29,119,Wednesday ,15,2015,April,25,115,Saturday  ,18,D22,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2130,210,Theft Over,Theft Over,11,Eringate-Centennial-West Deane,11,Eringate-Centennial-West Deane (11),-79.587672271857,43.6660946859772
-79.4617571539999,43.6790924060001,1286,GO-20159002363,2015/04/30 04:00:00+00,2015/04/30 04:00:00+00,2015,April,30,120,Thursday  ,20,2015,April,30,120,Thursday  ,14,D12,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,200,Theft From Mail / Bag / Key,Theft Over,91,Weston-Pelham Park,91,Weston-Pellam Park (91),-79.4617571539511,43.6790924061647
-79.450878082,43.6756334310001,1287,GO-2015715897,2015/04/30 04:00:00+00,2015/04/15 04:00:00+00,2015,April,30,120,Thursday  ,14,2015,April,15,105,Wednesday ,10,D13,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,92,Corso Italia-Davenport,92,Corso Italia-Davenport (92),-79.4508780815182,43.6756334310365
-79.529549607,43.6438792710001,1288,GO-2015722101,2015/05/01 04:00:00+00,2015/04/27 04:00:00+00,2015,May,1,121,Friday    ,15,2015,April,27,117,Monday    ,0,D22,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.5295496069487,43.6438792714567
-79.230114831,43.7406843540001,1289,GO-2015725200,2015/05/01 04:00:00+00,2015/05/01 04:00:00+00,2015,May,1,121,Friday    ,23,2015,May,1,121,Friday    ,16,D43,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2130,210,Theft Over,Theft Over,123,Cliffcrest,123,Cliffcrest (123),-79.2301148313215,43.7406843536239
-79.544670907,43.76169265,1290,GO-2015728598,2015/05/02 04:00:00+00,2015/05/02 04:00:00+00,2015,May,2,122,Saturday  ,17,2015,May,2,122,Saturday  ,13,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2132,200,Theft From Motor Vehicle Over,Theft Over,21,Humber Summit,21,Humber Summit (21),-79.5446709066569,43.7616926495253
-79.3919657119999,43.6697961780001,1291,GO-2015733313,2015/05/03 04:00:00+00,2015/05/03 04:00:00+00,2015,May,3,123,Sunday    ,11,2015,May,3,123,Sunday    ,11,D53,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,95,Annex,95,Annex (95),-79.3919657123043,43.6697961783908
-79.4186179119999,43.744667878,1292,GO-2015734440,2015/05/03 04:00:00+00,2015/05/03 04:00:00+00,2015,May,3,123,Sunday    ,15,2015,May,3,123,Sunday    ,7,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39),-79.418617912232,43.7446678783729
-79.314512016,43.7196778370001,1293,GO-2015738154,2015/05/04 04:00:00+00,2015/05/01 04:00:00+00,2015,May,4,124,Monday    ,8,2015,May,1,121,Friday    ,15,D54,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,43,Victoria Village,43,Victoria Village (43),-79.3145120161738,43.7196778371401
-79.38641187,43.658167742,1294,GO-2015738526,2015/05/04 04:00:00+00,2015/04/16 04:00:00+00,2015,May,4,124,Monday    ,9,2015,April,16,106,Thursday  ,15,D52,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,2130,210,Theft Over,Theft Over,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.3864118704696,43.6581677417367
-79.291460587,43.7269901430001,1295,GO-2015741049,2015/05/04 04:00:00+00,2015/05/04 04:00:00+00,2015,May,4,124,Monday    ,16,2015,May,4,124,Monday    ,16,D41,Jails / Detention Centres,Other,2130,210,Theft Over,Theft Over,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2914605869849,43.7269901432566
-79.486466417,43.6189216170001,1296,GO-2015739430,2015/05/04 04:00:00+00,2015/04/25 04:00:00+00,2015,May,4,124,Monday    ,12,2015,April,25,115,Saturday  ,16,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,161,Humber Bay Shores,17,Mimico (includes Humber Bay Shores) (17),-79.4864664171926,43.618921617477
-79.337141393,43.786008811,1297,GO-2015740618,2015/05/04 04:00:00+00,2015/05/04 04:00:00+00,2015,May,4,124,Monday    ,15,2015,May,4,124,Monday    ,8,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,46,Pleasant View,46,Pleasant View (46),-79.3371413928067,43.7860088113021
-79.355193764,43.796432967,1298,GO-2015737989,2015/05/04 04:00:00+00,2015/03/18 04:00:00+00,2015,May,4,124,Monday    ,7,2015,March,18,77,Wednesday ,9,D33,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,48,Hillcrest Village,48,Hillcrest Village (48),-79.3551937640762,43.7964329673344
-79.3983628509999,43.7067258010001,1299,GO-2015738649,2015/05/04 04:00:00+00,2013/01/01 05:00:00+00,2015,May,4,124,Monday    ,9,2013,January,1,1,Tuesday   ,9,D53,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,2130,210,Theft Over,Theft Over,100,Yonge-Eglinton,100,Yonge-Eglinton (100),-79.3983628513372,43.7067258009751
-79.358492112,43.760643896,1300,GO-2015738861,2015/05/04 04:00:00+00,2015/05/03 04:00:00+00,2015,May,4,124,Monday    ,10,2015,May,3,123,Sunday    ,17,D33,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,40,St.Andrew-Windfields,40,St.Andrew-Windfields (40),-79.3584921117992,43.7606438957623
-79.3020967849999,43.7233748360001,1301,GO-2015747252,2015/05/05 04:00:00+00,2015/05/05 04:00:00+00,2015,May,5,125,Tuesday   ,15,2015,May,5,125,Tuesday   ,15,D41,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2133,200,Theft Over - Shoplifting,Theft Over,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.3020967851267,43.7233748357791
-79.328265199,43.682353236,1302,GO-2015747745,2015/05/05 04:00:00+00,2015/05/05 04:00:00+00,2015,May,5,125,Tuesday   ,17,2015,May,5,125,Tuesday   ,16,D54,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2133,200,Theft Over - Shoplifting,Theft Over,66,Danforth,66,Danforth (66),-79.3282651988406,43.6823532362716
-79.5561503919999,43.61421138,1303,GO-2015745297,2015/05/05 04:00:00+00,2015/04/22 04:00:00+00,2015,May,5,125,Tuesday   ,10,2015,April,22,112,Wednesday ,13,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.5561503922581,43.6142113800981
-79.4351111289999,43.7930572760001,1304,GO-2015747300,2015/05/05 04:00:00+00,2014/01/01 05:00:00+00,2015,May,5,125,Tuesday   ,15,2014,January,1,1,Wednesday ,0,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,36,Newtonbrook West,36,Newtonbrook West (36),-79.4351111286815,43.7930572755619
-79.4244136619999,43.739940964,1305,GO-2015746005,2015/05/05 04:00:00+00,2015/05/04 04:00:00+00,2015,May,5,125,Tuesday   ,12,2015,May,4,124,Monday    ,0,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,200,Theft From Mail / Bag / Key,Theft Over,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39),-79.4244136615189,43.7399409642834
-79.4124449449999,43.7674655340001,1306,GO-2015745814,2015/05/05 04:00:00+00,2015/05/04 04:00:00+00,2015,May,5,125,Tuesday   ,11,2015,May,4,124,Monday    ,16,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,37,Willowdale West,37,Willowdale West (37),-79.4124449445995,43.7674655342457
-79.339745764,43.6808492060001,1307,GO-2015751337,2015/05/06 04:00:00+00,2015/05/02 04:00:00+00,2015,May,6,126,Wednesday ,9,2015,May,2,122,Saturday  ,13,D54,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,66,Danforth,66,Danforth (66),-79.3397457638407,43.6808492059043
-79.500463768,43.766813047,1308,GO-2015750144,2015/05/06 04:00:00+00,2015/05/06 04:00:00+00,2015,May,6,126,Wednesday ,2,2015,May,6,126,Wednesday ,2,D31,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,27,York University Heights,27,York University Heights (27),-79.5004637678094,43.7668130469675
-79.327712263,43.812904733,1309,GO-2015753662,2015/05/06 04:00:00+00,2015/05/05 04:00:00+00,2015,May,6,126,Wednesday ,15,2015,May,5,125,Tuesday   ,14,D42,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2130,210,Theft Over,Theft Over,116,Steeles,116,Steeles (116),-79.3277122625082,43.8129047334444
-79.4617571539999,43.6790924060001,1310,GO-20159002536,2015/05/07 04:00:00+00,2015/04/29 04:00:00+00,2015,May,7,127,Thursday  ,23,2015,April,29,119,Wednesday ,12,D12,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,200,Theft From Mail / Bag / Key,Theft Over,91,Weston-Pelham Park,91,Weston-Pellam Park (91),-79.4617571539511,43.6790924061647
-79.384106778,43.649181862,1311,GO-2015757800,2015/05/07 04:00:00+00,2015/05/05 04:00:00+00,2015,May,7,127,Thursday  ,8,2015,May,5,125,Tuesday   ,8,D52,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2130,210,Theft Over,Theft Over,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.3841067783082,43.6491818615359
-79.4617571539999,43.6790924060001,1312,GO-20159002555,2015/05/07 04:00:00+00,2015/05/06 04:00:00+00,2015,May,7,127,Thursday  ,19,2015,May,6,126,Wednesday ,11,D12,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,200,Theft From Mail / Bag / Key,Theft Over,91,Weston-Pelham Park,91,Weston-Pellam Park (91),-79.4617571539511,43.6790924061647
-79.350222805,43.6861681030001,1313,GO-2015766270,2015/05/08 04:00:00+00,2015/05/07 04:00:00+00,2015,May,8,128,Friday    ,13,2015,May,7,127,Thursday  ,12,D54,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,57,Broadview North,57,Broadview North (57),-79.3502228045879,43.6861681025119
-79.415931695,43.639061005,1314,GO-2015769246,2015/05/08 04:00:00+00,2015/04/24 04:00:00+00,2015,May,8,128,Friday    ,21,2015,April,24,114,Friday    ,12,D14,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,163,Fort York-Liberty Village,82,Niagara (82),-79.4159316950773,43.6390610047839
-79.364998537,43.6569376470001,1315,GO-2015763849,2015/05/08 04:00:00+00,2015/05/08 04:00:00+00,2015,May,8,128,Friday    ,4,2015,May,8,128,Friday    ,4,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2130,210,Theft Over,Theft Over,72,Regent Park,72,Regent Park (72),-79.3649985367873,43.6569376471034
